index_no,port_name,country,latitude,longitude
7570,BRIDGEPORT,US,41.166667,-73.183333
7580,SOUTHPORT,US,41.133333,-73.283333
7590,NORWALK,US,41.1,-73.416667
7600,STAMFORD,US,41.033333,-73.55
7610,GREENWICH,US,41.016667,-73.616667
7620,PORT CHESTER,US,41,-73.666667
7190,NEWBURYPORT,US,42.816667,-70.866667
7200,ROCKPORT,US,42.666667,-70.616667
6680,WINTER HARBOR,US,44.383333,-68.083333
6690,SORRENTO,US,44.466667,-68.183333
6700,BAR HARBOR,US,44.383333,-68.2
6710,NORTHEAST HARBOR,US,44.3,-68.283333
6720,SOUTHWEST HARBOR,US,44.283333,-68.316667
6730,MOUNT DESERT,US,44.366667,-68.333333
6740,FRENCHBORO,US,44.116667,-68.366667
6750,MINTURN,US,44.15,-68.45
6760,SWANS ISLAND,US,44.133333,-68.45
6770,BASS HARBOR,US,44.233333,-68.35
11781,GOTO OIL TERMINAL,BQ,12.216667,-68.383333
11800,CARACASBAAI,CW,12.066667,-68.866667
11810,WILLEMSTAD,CW,12.116667,-68.933333
11820,BULLEN BAAI,CW,12.183333,-69.033333
11840,PAARDEN BAAI - (ORANJESTAD),AW,12.516667,-70.033333
11880,TURBO,CO,8.083333,-76.733333
11900,COVENAS,CO,9.416667,-75.683333
11910,CARTAGENA,CO,10.416667,-75.533333
11940,SANTA MARTA,CO,11.25,-74.216667
11450,POINTE A PITRE,GP,16.233333,-61.533333
11010,SANCHEZ,DO,19.233333,-69.616667
11020,LA ROMANA,DO,18.416667,-68.966667
11030,SAN PEDRO DE MACORIS,DO,18.45,-69.316667
11035,ANDRES (ANDRES LNG TERMINAL),DO,18.433333,-69.633333
11040,SANTO DOMINGO,DO,18.466667,-69.883333
11045,PUERTO DE HAINA,DO,18.416667,-70.016667
11050,LAS CALDERAS,DO,18.216667,-70.516667
11060,PUERTO VIEJO DE AZUA,DO,18.35,-70.833333
1710,ARGENTIA,CA,47.3,-53.983333
2470,ROCKLAND,CA,45.55,-75.3
1600,CATALINA HARBOR,CA,48.5,-53.083333
1605,PORT UNION,CA,48.5,-53.083333
1611,CLARENVILLE,CA,48.15,-53.95
8667,PORT MANATEE,US,27.633333,-82.566667
8670,TAMPA,US,27.916667,-82.45
8680,ST PETERSBURG,US,27.766667,-82.616667
8700,TARPON SPRINGS,US,28.15,-82.766667
8720,CARRABELLE,US,29.85,-84.666667
8730,APALACHICOLA,US,29.716667,-84.983333
8740,PORT ST JOE,US,29.816667,-85.316667
8750,PANAMA CITY,US,30.133333,-85.65
8760,PENSACOLA,US,30.4,-87.216667
8770,MOBILE,US,30.683333,-88.116667
8780,PASCAGOULA,US,30.35,-88.566667
8790,BILOXI,US,30.383333,-88.883333
8800,GULFPORT,US,30.35,-89.083333
8810,SLIDELL,US,30.266667,-89.783333
8820,MADISONVILLE,US,30.4,-90.15
14940,CONCHAN OIL TERMINAL,PE,-12.166667,-77
14955,LA PAMPILLA OIL TERMINAL,PE,-11.933333,-77.133333
48267,ZIRKUH OIL FIELD,AE,24.866667,53.05
48152,SALIF,YE,15.3,42.666667
56270,BARBERS POINT TERMINAL,US,21.266667,-158.1
45809,LAAYOUNE,EH,27.083333,-13.433333
31375,ISLE OF GRAIN,GB,51.433333,0.7
31560,FELIXSTOWE,GB,51.95,1.316667
75,STRAUMSVIK,IS,64.05,-22.05
185,BOLUNGAVIK,IS,66.166667,-23.233333
280,DALVIK,IS,65.983333,-18.516667
33145,KILKEEL,GB,54.05,-5.983333
542,QUTDLEQ,GL,61.516667,-42.216667
543,KUSANARTOQ,GL,61.766667,-42.216667
34650,LIVERPOOL BAY TERMINAL,GB,53.533333,-3.55
35700,FOLKESTONE HARBOUR,GB,51.083333,1.2
42120,LAVRIO,GR,37.7,24.066667
43925,RENI,UA,45.433333,28.3
44345,SUPSA MARINE TERMINAL,GE,42.1,41.716667
38083,LAJES,PT,38.4,-28.266667
48635,NAVLAKHI,IN,22.95,70.45
49685,YETAGUN MARINE TERMINAL,MM,13.05,96.85
38090,ANGRA DO HEROISMO,PT,38.65,-27.216667
38095,PRAIA DE VITORIA,PT,38.716667,-27.05
6780,ELLSWORTH,US,44.55,-68.416667
6790,BROOKLIN,US,44.266667,-68.583333
6800,BUCKS HARBOR,US,44.333333,-68.733333
6810,STONINGTON,US,44.15,-68.666667
6820,CRIEHAVEN,US,43.833333,-68.883333
6830,MATINICUS,US,43.866667,-68.883333
6840,VINALHAVEN,US,44.05,-68.833333
6850,NORTH HAVEN,US,44.133333,-68.866667
6860,CASTINE,US,44.383333,-68.733333
6870,SANDYPOINT,US,44.516667,-68.816667
6880,BUCKSPORT,US,44.566667,-68.783333
6890,WINTERPORT,US,44.633333,-68.85
6900,BANGOR,US,44.8,-68.766667
6910,SEARSPORT,US,44.45,-68.916667
6920,BELFAST,US,44.416667,-69
6940,CAMDEN,US,44.216667,-69.066667
6950,ROCKPORT,US,44.183333,-69.066667
6960,ROCKLAND,US,44.1,-69.1
43120,RETHIMNON,GR,35.366667,24.466667
40980,ZALIV RASA,HR,45.05,14.066667
41350,DUGI RAT,HR,43.45,16.65
41420,KORCULA,HR,42.933333,17.133333
40120,TERMINI IMERESE,IT,37.983333,13.7
39720,PORTOFERRAIO,IT,42.816667,10.333333
40505,TORRE DEL GRECO,IT,40.783333,14.366667
42070,SPETSES,GR,37.266667,23.166667
38398,PUERTO DE GARRUCHA,ES,37.183333,-1.816667
38543,VILLANUEVA Y GELTRU,ES,41.233333,1.733333
34025,DROGHEDA,IE,53.716667,-6.3
34196,VALENTIA,IE,51.933333,-10.3
32702,RUNAVIK,FO,62.116667,-6.716667
32676,VAGUR,FO,61.483333,-6.8
35210,ST. MARY'S (SCILLY ISL.),GB,49.916667,-6.316667
33577,BANGOR,GB,54.65,-5.666667
31895,BIRD PORT,GB,51.566667,-2.966667
34648,GARLSTON,GB,53.35,-2.9
31665,HOWDENDYKE,GB,53.733333,-0.883333
33780,KILROOT,GB,54.733333,-5.716667
33985,LANCASTER,GB,54.05,-2.783333
34685,MOSTYN,GB,53.316667,-3.266667
31668,NEW HOLLAND,GB,53.7,-0.366667
31430,TILBURY,GB,51.466667,0.333333
